column_0,column_1,column_2,column_3,column_4,participant,trial,period
11.6877575,2.249914,-1.317136,1.8597288,2.175746,1,89,baseline
-10.24486,11.336957,-0.5070915,1.8891596,1.185051,1,89,feedback
0.5121502,-5.4134808,-9.38482,2.8480952,-0.7034188,1,89,planning
1.6131215,-0.5750103,0.6715178,1.0930331,1.3340284,1,90,baseline
-1.9023014,10.323574,-0.43095928,1.2080171,2.0140362,1,90,feedback
3.9268577,-3.9775348,-5.711625,3.8387606,-0.056185562,1,90,planning
3.4095945,1.2539601,1.297872,2.720768,1.9817929,1,91,baseline
-1.0178381,5.605564,1.4161018,0.6961279,1.6840383,1,91,feedback
0.9451376,-6.397053,-3.0272439,3.6744573,-0.40076372,1,91,planning
10.636535,0.9454081,-1.0528547,-0.15803552,0.5169277,1,92,baseline
-2.1520696,8.839225,0.9564409,1.1618292,2.2811623,1,92,feedback
-0.5165132,-11.89828,-1.2151849,-2.618608,-1.950265,1,92,planning
-4.681983,0.72689486,-1.8381422,1.3467346,2.1715772,1,93,baseline
-3.0888355,7.562767,0.20200436,-0.040259838,1.6598779,1,93,feedback
-18.47334,10.598027,-1.5765452,-6.761208,0.94894785,1,93,planning
3.923057,2.150369,0.52555805,1.5620584,1.9104455,1,94,baseline
-0.8271094,10.200065,0.7021828,2.0533454,0.67901236,1,94,feedback
-6.577882,-10.157904,-1.9971616,0.65849155,-2.1786387,1,94,planning
-5.656751,6.0156946,2.4537585,1.5444696,2.9279294,1,95,baseline
-3.4359844,7.000641,-0.36195815,1.2188939,0.6956048,1,95,feedback
0.26193836,-7.304515,-4.1832385,2.9731507,-1.9551011,1,95,planning
3.2388747,2.2143717,2.7973776,-0.12881553,2.1972837,1,96,baseline
-0.06603083,6.641145,2.5906117,-0.6976353,3.3926764,1,96,feedback
2.507085,-4.927966,-4.916079,3.3557057,-0.8212664,1,96,planning
-1.1667126,-0.43069494,0.42015523,1.6855464,2.3099837,1,97,baseline
-7.557862,6.4022546,-1.3388679,1.1748663,1.8144705,1,97,feedback
7.208836,-2.5143335,-3.6323974,0.4072652,-0.6949083,1,97,planning
8.7288265,-0.65333176,2.8690207,-1.2699562,1.8084114,1,98,baseline
5.942751,9.455532,-3.0405467,2.2835526,2.0104196,1,98,feedback
0.86499983,-7.5061684,-2.6527472,2.3641555,0.799055,1,98,planning
20.348167,5.65937,0.014535189,-0.10830903,0.75342935,1,99,baseline
-1.5541812,4.9957576,0.4534777,-0.5021514,1.9212883,1,99,feedback
-10.985211,-6.533258,0.92633647,-3.3503532,0.3269701,1,99,planning
10.80941,2.0347571,0.27940893,-0.9328378,1.7015729,2,0,baseline
-0.1699545,7.182842,1.0336306,-0.40621507,3.0327299,2,0,feedback
5.9991245,-8.891388,-2.406509,1.1614217,-0.115180485,2,0,planning
5.415209,-1.3902085,0.49429867,0.23783232,1.4697499,2,1,baseline
-6.4989243,8.551861,0.42619208,1.231236,3.5854301,2,1,feedback
5.617719,-4.5361605,-3.1368036,-3.1501696,-0.13145319,2,1,planning
3.7261703,2.7725995,0.34047467,0.15280248,1.9720573,2,2,baseline
-5.6337714,7.0754023,1.3533397,0.97611904,0.52609223,2,2,feedback
4.968882,-6.15427,-5.3498745,0.2511323,0.656523,2,2,planning
3.583561,1.3075905,0.7738129,0.47250435,0.9196524,2,3,baseline
0.38392797,7.704622,0.9459111,1.5427648,1.572312,2,3,feedback
5.9570117,-5.447984,-4.8265233,-1.6500176,-0.1837352,2,3,planning
6.6090755,2.4958735,1.3418894,1.33288,1.8826839,2,4,baseline
-2.6019847,8.6672535,0.5960446,0.26667592,2.0805097,2,4,feedback
3.5951524,-10.052713,-5.222241,1.6943475,1.023745,2,4,planning
